Fylkenummer;Fylkenavn;Kommunenummer;Kommunenavn;Stemmekretsnummer;Stemmekretsnavn;Partikode;Partinavn;Oppslutning prosentvis;Antall stemmeberettigede;Antall forhåndsstemmer;Antall valgtingstemmer;Antall stemmer totalt;Endring % siste tilsvarende valg;Endring % siste ekvivalente valg;Antall mandater;Antall utjevningsmandater;
07;Vestfold;;;;;MDG;Miljøpartiet De Grønne;2,5;176779;1220;2187;3407;2,1;1,4;0;0;
07;Vestfold;;;;;PIR;Piratpartiet;0,3;176779;130;344;474;0,3;0,3;0;0;
07;Vestfold;;;;;PP;Pensjonistpartiet;0,4;176779;216;380;596;0;-0,3;0;0;
07;Vestfold;;;;;BLANKE;Blanke;0,5;176779;195;512;707;0,1;-0,6;0;0;
08;Telemark;;;;;A;Arbeiderpartiet;36,7;128352;7541;28422;35963;-4,9;-1,1;3;0;
08;Telemark;;;;;SV;Sosialistisk Venstreparti;3,3;128352;872;2320;3192;-2,1;-0,8;0;0;
08;Telemark;;;;;RØDT;Rødt;0,9;128352;269;615;884;-0,3;-0,7;0;0;
08;Telemark;;;;;SP;Senterpartiet;4,5;128352;741;3619;4360;-1;-3,3;0;0;
08;Telemark;;;;;KRF;Kristelig Folkeparti;6,8;128352;1480;5130;6610;0,1;-0,4;1;1;
08;Telemark;;;;;V;Venstre;3,5;128352;837;2556;3393;0,9;-0,9;0;0;
08;Telemark;;;;;H;Høyre;21,8;128352;4957;16343;21300;8,6;-0,5;1;0;
08;Telemark;;;;;FRP;Fremskrittspartiet;19;128352;4000;14564;18564;-4;6,6;1;0;
08;Telemark;;;;;DEMN;Demokratene i Norge;0,1;128352;12;44;56;0;-0,2;0;0;
08;Telemark;;;;;KRISTNE;De Kristne;1;128352;266;751;1017;1;1;0;0;
08;Telemark;;;;;KSP;Kristent Samlingsparti;0,1;128352;37;79;116;-0,1;-0,2;0;0;
08;Telemark;;;;;KYST;Kystpartiet;0,1;128352;13;55;68;0;-0,1;0;0;
08;Telemark;;;;;MDG;Miljøpartiet De Grønne;2,2;128352;721;1395;2116;1,9;1,1;0;0;
08;Telemark;;;;;PIR;Piratpartiet;0,2;128352;68;171;239;0,2;0,2;0;0;
08;Telemark;;;;;BLANKE;Blanke;0,5;128352;88;367;455;0,1;-0,7;0;0;
09;Aust-Agder;;;;;A;Arbeiderpartiet;28;81864;4911;12712;17623;-4,5;1,2;1;0;
09;Aust-Agder;;;;;SV;Sosialistisk Venstreparti;2,6;81864;576;1076;1652;-1,7;-1,3;0;0;
09;Aust-Agder;;;;;RØDT;Rødt;0,5;81864;132;213;345;-0,1;-0,7;0;0;
09;Aust-Agder;;;;;SP;Senterpartiet;4,5;81864;672;2143;2815;0,1;-1,7;0;0;
09;Aust-Agder;;;;;KRF;Kristelig Folkeparti;11,2;81864;1970;5049;7019;0;-0,9;1;1;
09;Aust-Agder;;;;;V;Venstre;4,8;81864;967;2066;3033;1,4;-1,5;0;0;
09;Aust-Agder;;;;;H;Høyre;25,9;81864;5172;11131;16303;9,6;-0,4;1;0;
09;Aust-Agder;;;;;FRP;Fremskrittspartiet;17,9;81864;3208;8070;11278;-8,1;4,2;1;0;
09;Aust-Agder;;;;;DEMN;Demokratene i Norge;0,1;81864;14;32;46;0;-0,2;0;0;
09;Aust-Agder;;;;;KRISTNE;De Kristne;1,4;81864;302;560;862;1,4;1,4;0;0;
09;Aust-Agder;;;;;KSP;Kristent Samlingsparti;0,2;81864;35;82;117;-0,1;0,2;0;0;
09;Aust-Agder;;;;;KYST;Kystpartiet;0,1;81864;11;24;35;0;-0,1;0;0;
09;Aust-Agder;;;;;MDG;Miljøpartiet De Grønne;2;81864;485;757;1242;1,7;1,3;0;0;
09;Aust-Agder;;;;;PIR;Piratpartiet;0,3;81864;61;115;176;0,3;0,3;0;0;
09;Aust-Agder;;;;;PP;Pensjonistpartiet;0,6;81864;143;211;354;0,1;-1,8;0;0;
09;Aust-Agder;;;;;BLANKE;Blanke;0,5;81864;75;240;315;0,1;-1,2;0;0;
10;Vest-Agder;;;;;A;Arbeiderpartiet;23,8;126317;6273;16954;23227;-2,7;0,3;2;1;
10;Vest-Agder;;;;;SV;Sosialistisk Venstreparti;2,6;126317;869;1699;2568;-1,3;-0,2;0;0;
10;Vest-Agder;;;;;RØDT;Rødt;0,5;126317;197;263;460;0;-0,4;0;0;
10;Vest-Agder;;;;;SP;Senterpartiet;3;126317;610;2352;2962;-0,5;-1,6;0;0;
10;Vest-Agder;;;;;KRF;Kristelig Folkeparti;13,9;126317;3386;10150;13536;-1,7;-5;1;0;
10;Vest-Agder;;;;;V;Venstre;4,3;126317;1134;3071;4205;1,2;-0,2;0;0;
10;Vest-Agder;;;;;H;Høyre;27,5;126317;7815;19003;26818;9,9;2,9;2;0;
10;Vest-Agder;;;;;FRP;Fremskrittspartiet;18,3;126317;4935;12928;17863;-9,1;4,1;1;0;
10;Vest-Agder;;;;;DEMN;Demokratene i Norge;0,5;126317;197;319;516;0;-1,5;0;0;
10;Vest-Agder;;;;;DLF;Det Liberale Folkepartiet;0,1;126317;16;49;65;0,1;0,1;0;0;
10;Vest-Agder;;;;;KRISTNE;De Kristne;2;126317;558;1417;1975;2;2;0;0;
10;Vest-Agder;;;;;KYST;Kystpartiet;0;126317;12;31;43;0;-0,1;0;0;
10;Vest-Agder;;;;;MDG;Miljøpartiet De Grønne;2,2;126317;806;1390;2196;1,9;0,6;0;0;
10;Vest-Agder;;;;;NKP;Norges Kommunistiske Parti;0;126317;9;32;41;0;-0,1;0;0;
10;Vest-Agder;;;;;PIR;Piratpartiet;0,3;126317;103;181;284;0,3;0,3;0;0;
10;Vest-Agder;;;;;PP;Pensjonistpartiet;0,9;126317;317;564;881;0,2;-1,1;0;0;
10;Vest-Agder;;;;;BLANKE;Blanke;0,4;126317;102;242;344;0;-0,9;0;0;
11;Rogaland;;;;;A;Arbeiderpartiet;22,6;308988;13737;40725;54462;-3,4;-4,7;3;0;
11;Rogaland;;;;;SV;Sosialistisk Venstreparti;3,3;308988;2022;5886;7908;-1,4;0,4;0;0;
11;Rogaland;;;;;RØDT;Rødt;0,4;308988;341;719;1060;0;-0,2;0;0;
11;Rogaland;;;;;SP;Senterpartiet;5,2;308988;2370;10251;12621;-0,5;-0,4;1;0;
11;Rogaland;;;;;KRF;Kristelig Folkeparti;10,6;308988;6437;19148;25585;-0,6;-0,3;2;0;
11;Rogaland;;;;;V;Venstre;4,5;308988;2814;8013;10827;0,1;-0,2;1;1;
11;Rogaland;;;;;H;Høyre;30,1;308988;20000;52470;72470;10,6;1,2;4;0;
11;Rogaland;;;;;FRP;Fremskrittspartiet;18,7;308988;12600;32482;45082;-7,7;3;3;0;
11;Rogaland;;;;;DEMN;Demokratene i Norge;0;308988;32;83;115;0;-0,1;0;0;
11;Rogaland;;;;;DLF;Det Liberale Folkepartiet;0,1;308988;67;159;226;0;0,1;0;0;
11;Rogaland;;;;;KRISTNE;De Kristne;1;308988;699;1597;2296;1;1;0;0;
11;Rogaland;;;;;KSP;Kristent Samlingsparti;0,1;308988;71;280;351;-0,2;-0,3;0;0;
11;Rogaland;;;;;KYST;Kystpartiet;0,1;308988;53;149;202;0;-0,1;0;0;
11;Rogaland;;;;;MDG;Miljøpartiet De Grønne;2,2;308988;1566;3701;5267;1,9;1,4;0;0;
11;Rogaland;;;;;NKP;Norges Kommunistiske Parti;0;308988;22;45;67;0;-0,1;0;0;
11;Rogaland;;;;;PIR;Piratpartiet;0,4;308988;257;608;865;0,4;0,4;0;0;
11;Rogaland;;;;;PP;Pensjonistpartiet;0,5;308988;383;808;1191;-0,1;-1,1;0;0;
11;Rogaland;;;;;BLANKE;Blanke;0,4;308988;252;594;846;-0,1;-0,5;0;0;
12;Hordaland;;;;;A;Arbeiderpartiet;24,9;357496;23853;47363;71216;-5,6;-2,9;4;0;
12;Hordaland;;;;;SV;Sosialistisk Venstreparti;4,9;357496;4623;9520;14143;-0,5;0,9;1;0;
12;Hordaland;;;;;RØDT;Rødt;0,9;357496;1100;1587;2687;-1,6;-1;0;0;
12;Hordaland;;;;;SP;Senterpartiet;4,4;357496;3374;9116;12490;-1,1;-0,7;1;0;
12;Hordaland;;;;;KRF;Kristelig Folkeparti;7,7;357496;7379;14735;22114;0,6;-0,4;1;0;
12;Hordaland;;;;;V;Venstre;5,8;357496;5223;11391;16614;1,2;-0,7;1;0;
12;Hordaland;;;;;H;Høyre;31,3;357496;31083;58599;89682;11,1;2,5;6;1;
12;Hordaland;;;;;FRP;Fremskrittspartiet;15,1;357496;15621;27736;43357;-7,7;1,1;2;0;
12;Hordaland;;;;;DEMN;Demokratene i Norge;0,1;357496;105;170;275;0;-0,3;0;0;
12;Hordaland;;;;;KRISTNE;De Kristne;0,8;357496;966;1456;2422;0,8;0,8;0;0;
12;Hordaland;;;;;KYST;Kystpartiet;0,1;357496;85;182;267;0;-0,2;0;0;
12;Hordaland;;;;;MDG;Miljøpartiet De Grønne;3,2;357496;3517;5654;9171;2,8;1,6;0;0;
12;Hordaland;;;;;NKP;Norges Kommunistiske Parti;0;357496;57;70;127;0;-0,1;0;0;
12;Hordaland;;;;;PIR;Piratpartiet;0,4;357496;308;754;1062;0,4;0,4;0;0;
12;Hordaland;;;;;PP;Pensjonistpartiet;0,2;357496;321;310;631;0;-0,3;0;0;
12;Hordaland;;;;;BLANKE;Blanke;0,5;357496;410;950;1360;0;-0,7;0;0;
12;Hordaland;;;;;FOLKEM;Folkemakten;0,1;357496;41;134;175;0,1;0,1;0;0;
14;Sogn og Fjordane;;;;;A;Arbeiderpartiet;28,1;78280;4708;12475;17183;-1,5;1,1;1;0;
14;Sogn og Fjordane;;;;;SV;Sosialistisk Venstreparti;3,4;78280;715;1361;2076;-2,4;-0,9;0;0;
14;Sogn og Fjordane;;;;;RØDT;Rødt;0,6;78280;125;261;386;-0,3;-1;0;0;
14;Sogn og Fjordane;;;;;SP;Senterpartiet;20,6;78280;2743;9876;12619;-4,6;-5,1;1;0;
14;Sogn og Fjordane;;;;;KRF;Kristelig Folkeparti;8,1;78280;1371;3581;4952;1,3;1,5;0;0;
14;Sogn og Fjordane;;;;;V;Venstre;6,3;78280;1107;2776;3883;3;-1;1;1;
14;Sogn og Fjordane;;;;;H;Høyre;19;78280;3691;7944;11635;6,9;2,1;1;0;
14;Sogn og Fjordane;;;;;FRP;Fremskrittspartiet;10,8;78280;2100;4508;6608;-5;3,2;0;0;
14;Sogn og Fjordane;;;;;DEMN;Demokratene i Norge;0,1;78280;14;18;32;0;0,1;0;0;
14;Sogn og Fjordane;;;;;KRISTNE;De Kristne;0,8;78280;161;354;515;0,8;0,8;0;0;
14;Sogn og Fjordane;;;;;KYST;Kystpartiet;0,2;78280;28;72;100;0;-0,2;0;0;
14;Sogn og Fjordane;;;;;MDG;Miljøpartiet De Grønne;1,7;78280;444;588;1032;1,5;1,1;0;0;
14;Sogn og Fjordane;;;;;PIR;Piratpartiet;0,2;78280;52;99;151;0,2;0,2;0;0;
14;Sogn og Fjordane;;;;;BLANKE;Blanke;0,4;78280;82;171;253;0,1;-0,8;0;0;
15;Møre og Romsdal;;;;;A;Arbeiderpartiet;25,2;187682;10391;25657;36048;-5,5;-0,6;2;0;
15;Møre og Romsdal;;;;;SV;Sosialistisk Venstreparti;2,5;187682;1215;2317;3532;-1,3;-0,6;0;0;
15;Møre og Romsdal;;;;;RØDT;Rødt;0,4;187682;264;378;642;0;-0,1;0;0;
15;Møre og Romsdal;;;;;SP;Senterpartiet;8,2;187682;2275;9474;11749;-0,4;-0,7;1;0;
15;Møre og Romsdal;;;;;KRF;Kristelig Folkeparti;8,9;187682;3489;9297;12786;0,5;0,2;1;0;
15;Møre og Romsdal;;;;;V;Venstre;5,6;187682;2229;5736;7965;1,7;-2;1;1;
15;Møre og Romsdal;;;;;H;Høyre;26,2;187682;12194;25400;37594;10,1;4,3;2;0;
15;Møre og Romsdal;;;;;FRP;Fremskrittspartiet;20,1;187682;9242;19504;28746;-7,3;3,7;2;0;
15;Møre og Romsdal;;;;;DEMN;Demokratene i Norge;0,1;187682;32;62;94;0;-0,1;0;0;
15;Møre og Romsdal;;;;;KRISTNE;De Kristne;1,1;187682;456;1078;1534;1,1;1,1;0;0;
15;Møre og Romsdal;;;;;KYST;Kystpartiet;0,1;187682;45;114;159;0;-0,1;0;0;
15;Møre og Romsdal;;;;;MDG;Miljøpartiet De Grønne;1,4;187682;783;1180;1963;1,2;0,9;0;0;
15;Møre og Romsdal;;;;;PIR;Piratpartiet;0,3;187682;171;308;479;0,3;0,3;0;0;
15;Møre og Romsdal;;;;;BLANKE;Blanke;0,4;187682;188;403;591;0;-0,7;0;0;
16;Sør-Trøndelag;;;;;A;Arbeiderpartiet;36,7;222149;20632;43719;64351;-4,3;-3,8;4;0;
16;Sør-Trøndelag;;;;;SV;Sosialistisk Venstreparti;5,7;222149;3535;6457;9992;-2,2;0,4;1;1;
16;Sør-Trøndelag;;;;;RØDT;Rødt;1;222149;731;936;1667;-0,3;-1,1;0;0;
16;Sør-Trøndelag;;;;;SP;Senterpartiet;6,5;222149;2450;8901;11351;-0,8;-0,9;1;0;
16;Sør-Trøndelag;;;;;KRF;Kristelig Folkeparti;3,7;222149;2265;4297;6562;-0,1;0;0;0;
16;Sør-Trøndelag;;;;;V;Venstre;5,4;222149;3167;6293;9460;1,8;0,3;0;0;
16;Sør-Trøndelag;;;;;H;Høyre;22,2;222149;13647;25283;38930;8,3;-0,8;2;0;
16;Sør-Trøndelag;;;;;FRP;Fremskrittspartiet;13,6;222149;7961;15910;23871;-6;4,5;2;0;
16;Sør-Trøndelag;;;;;DEMN;Demokratene i Norge;0,1;222149;86;124;210;0;-0,4;0;0;
16;Sør-Trøndelag;;;;;DLF;Det Liberale Folkepartiet;0,1;222149;54;44;98;0,1;0,1;0;0;
16;Sør-Trøndelag;;;;;KRISTNE;De Kristne;0,3;222149;190;332;522;0,3;0,3;0;0;
16;Sør-Trøndelag;;;;;KSP;Kristent Samlingsparti;0,1;222149;41;88;129;-0,1;-0,1;0;0;
16;Sør-Trøndelag;;;;;KYST;Kystpartiet;0,1;222149;43;96;139;-0,1;-0,1;0;0;
16;Sør-Trøndelag;;;;;MDG;Miljøpartiet De Grønne;3,2;222149;2285;3255;5540;2,6;1,5;0;0;
16;Sør-Trøndelag;;;;;NKP;Norges Kommunistiske Parti;0,1;222149;36;61;97;0;-0,1;0;0;
16;Sør-Trøndelag;;;;;PIR;Piratpartiet;0,5;222149;317;540;857;0,5;0,5;0;0;
16;Sør-Trøndelag;;;;;PP;Pensjonistpartiet;0,9;222149;708;882;1590;0,3;-0,3;0;0;
16;Sør-Trøndelag;;;;;BLANKE;Blanke;0,4;222149;249;528;777;0;-0,7;0;0;
17;Nord-Trøndelag;;;;;A;Arbeiderpartiet;41,9;99921;8596;23458;32054;-1,6;-1;2;0;
17;Nord-Trøndelag;;;;;SV;Sosialistisk Venstreparti;3,4;99921;824;1772;2596;-3,1;-2;0;0;
17;Nord-Trøndelag;;;;;RØDT;Rødt;0,6;99921;150;273;423;-0,1;-0,2;0;0;
17;Nord-Trøndelag;;;;;SP;Senterpartiet;16,7;99921;2438;10358;12796;1,2;-2,9;1;0;
17;Nord-Trøndelag;;;;;KRF;Kristelig Folkeparti;3,5;99921;804;1903;2707;-0,5;-0,4;0;0;
17;Nord-Trøndelag;;;;;V;Venstre;4,1;99921;857;2301;3158;1,2;-0,8;1;1;
17;Nord-Trøndelag;;;;;H;Høyre;14,5;99921;3330;7798;11128;5,6;2;1;0;
17;Nord-Trøndelag;;;;;FRP;Fremskrittspartiet;12,9;99921;2752;7117;9869;-4,6;4,4;0;0;
17;Nord-Trøndelag;;;;;DEMN;Demokratene i Norge;0;99921;13;25;38;0;-0,1;0;0;
17;Nord-Trøndelag;;;;;KRISTNE;De Kristne;0,4;99921;90;193;283;0,4;0,4;0;0;
