Fylkenummer;Fylkenavn;Kommunenummer;Kommunenavn;Stemmekretsnummer;Stemmekretsnavn;Partikode;Partinavn;Oppslutning prosentvis;Antall stemmeberettigede;Antall forhåndsstemmer;Antall valgtingstemmer;Antall stemmer totalt;Endring % siste tilsvarende valg;Endring % siste ekvivalente valg;Antall mandater;Antall utjevningsmandater;
09;Aust-Agder;;;;;EP;Ensliges parti;0;;;;29;;;;;
09;Aust-Agder;;;;;NDP;Norges demokratiske parti;0;;;;38;;;;;
09;Aust-Agder;;;;;FLV;Fellesliste Venstre;3;;;;1485;;;;;
09;Aust-Agder;;;;;FLKRF;Fellesliste Kristelig folkeparti;20;;;;9492;;;;;
09;Aust-Agder;;;;;FLSP;Fellesliste Senterpartiet;8;;;;3883;;;;;
09;Aust-Agder;;;;;FLDNF;Fellesliste Det nye Folkepartiet;3;;;;1220;;;;;
10;Vest-Agder;;;;;A;Arbeiderpartiet;30;;;;21846;;;;;
10;Vest-Agder;;;;;FRP;Fremskrittspartiet;3;;;;1940;;;;;
10;Vest-Agder;;;;;H;Høyre;26;;;;19334;;;;;
10;Vest-Agder;;;;;KRF;Kristelig Folkeparti;25;;;;18165;;;;;
10;Vest-Agder;;;;;SV;Sosialistisk Venstreparti;2;;;;1568;;;;;
10;Vest-Agder;;;;;NKP;Norges Kommunistiske Parti;0;;;;100;;;;;
10;Vest-Agder;;;;;RV;Rød valgallianse;0;;;;158;;;;;
10;Vest-Agder;;;;;FF;Frie Folkevalgte;0;;;;55;;;;;
10;Vest-Agder;;;;;EP;Ensliges parti;0;;;;73;;;;;
10;Vest-Agder;;;;;NDP;Norges demokratiske parti;0;;;;39;;;;;
10;Vest-Agder;;;;;FLV;Fellesliste Venstre;4;;;;2928;;;;;
10;Vest-Agder;;;;;FLSP;Fellesliste Senterpartiet;6;;;;4495;;;;;
10;Vest-Agder;;;;;FLDNF;Fellesliste Det nye Folkepartiet;3;;;;2299;;;;;
11;Rogaland;;;;;A;Arbeiderpartiet;32;;;;49907;;;;;
11;Rogaland;;;;;FRP;Fremskrittspartiet;3;;;;5322;;;;;
11;Rogaland;;;;;H;Høyre;26;;;;41186;;;;;
11;Rogaland;;;;;KRF;Kristelig Folkeparti;21;;;;33521;;;;;
11;Rogaland;;;;;SP;Senterpartiet;8;;;;12876;;;;;
11;Rogaland;;;;;SV;Sosialistisk Venstreparti;3;;;;5171;;;;;
11;Rogaland;;;;;V;Venstre;2;;;;3718;;;;;
11;Rogaland;;;;;NKP;Norges Kommunistiske Parti;0;;;;226;;;;;
11;Rogaland;;;;;RV;Rød valgallianse;0;;;;444;;;;;
11;Rogaland;;;;;FF;Frie Folkevalgte;0;;;;53;;;;;
11;Rogaland;;;;;DNF;Det nye Folkepartiet;3;;;;5321;;;;;
11;Rogaland;;;;;EP;Ensliges parti;0;;;;228;;;;;
11;Rogaland;;;;;NDP;Norges demokratiske parti;0;;;;129;;;;;
12;Hordaland;;;;;A;Arbeiderpartiet;32;;;;69159;;;;;
12;Hordaland;;;;;FRP;Fremskrittspartiet;3;;;;7074;;;;;
12;Hordaland;;;;;H;Høyre;28;;;;59230;;;;;
12;Hordaland;;;;;KRF;Kristelig Folkeparti;18;;;;38159;;;;;
12;Hordaland;;;;;SP;Senterpartiet;6;;;;13544;;;;;
12;Hordaland;;;;;SV;Sosialistisk Venstreparti;4;;;;7911;;;;;
12;Hordaland;;;;;V;Venstre;4;;;;8695;;;;;
12;Hordaland;;;;;NKP;Norges Kommunistiske Parti;0;;;;750;;;;;
12;Hordaland;;;;;RV;Rød valgallianse;1;;;;1577;;;;;
12;Hordaland;;;;;FF;Frie Folkevalgte;0;;;;76;;;;;
12;Hordaland;;;;;DNF;Det nye Folkepartiet;4;;;;7844;;;;;
12;Hordaland;;;;;EP;Ensliges parti;0;;;;249;;;;;
12;Hordaland;;;;;NDP;Norges demokratiske parti;0;;;;71;;;;;
14;Sogn og Fjordane;;;;;A;Arbeiderpartiet;32;;;;18289;;;;;
14;Sogn og Fjordane;;;;;FRP;Fremskrittspartiet;1;;;;467;;;;;
14;Sogn og Fjordane;;;;;H;Høyre;19;;;;10503;;;;;
14;Sogn og Fjordane;;;;;KRF;Kristelig Folkeparti;20;;;;11428;;;;;
14;Sogn og Fjordane;;;;;SP;Senterpartiet;18;;;;10182;;;;;
14;Sogn og Fjordane;;;;;SV;Sosialistisk Venstreparti;2;;;;1263;;;;;
14;Sogn og Fjordane;;;;;V;Venstre;5;;;;2882;;;;;
14;Sogn og Fjordane;;;;;RV;Rød valgallianse;0;;;;274;;;;;
14;Sogn og Fjordane;;;;;FF;Frie Folkevalgte;0;;;;20;;;;;
14;Sogn og Fjordane;;;;;DNF;Det nye Folkepartiet;2;;;;881;;;;;
14;Sogn og Fjordane;;;;;EP;Ensliges parti;0;;;;36;;;;;
14;Sogn og Fjordane;;;;;NDP;Norges demokratiske parti;0;;;;50;;;;;
15;Møre og Romsdal;;;;;A;Arbeiderpartiet;32;;;;40702;;;;;
15;Møre og Romsdal;;;;;FRP;Fremskrittspartiet;1;;;;1642;;;;;
15;Møre og Romsdal;;;;;H;Høyre;19;;;;24027;;;;;
15;Møre og Romsdal;;;;;KRF;Kristelig Folkeparti;23;;;;29418;;;;;
15;Møre og Romsdal;;;;;SP;Senterpartiet;12;;;;15895;;;;;
15;Møre og Romsdal;;;;;SV;Sosialistisk Venstreparti;3;;;;3369;;;;;
15;Møre og Romsdal;;;;;V;Venstre;8;;;;9907;;;;;
15;Møre og Romsdal;;;;;NKP;Norges Kommunistiske Parti;0;;;;109;;;;;
15;Møre og Romsdal;;;;;RV;Rød valgallianse;0;;;;552;;;;;
15;Møre og Romsdal;;;;;FF;Frie Folkevalgte;0;;;;50;;;;;
15;Møre og Romsdal;;;;;DNF;Det nye Folkepartiet;2;;;;1926;;;;;
15;Møre og Romsdal;;;;;EP;Ensliges parti;0;;;;90;;;;;
15;Møre og Romsdal;;;;;NDP;Norges demokratiske parti;0;;;;65;;;;;
16;Sør-Trøndelag;;;;;A;Arbeiderpartiet;45;;;;60173;;;;;
16;Sør-Trøndelag;;;;;FRP;Fremskrittspartiet;1;;;;1740;;;;;
16;Sør-Trøndelag;;;;;H;Høyre;21;;;;28903;;;;;
16;Sør-Trøndelag;;;;;SP;Senterpartiet;11;;;;15442;;;;;
16;Sør-Trøndelag;;;;;SV;Sosialistisk Venstreparti;5;;;;7292;;;;;
16;Sør-Trøndelag;;;;;NKP;Norges Kommunistiske Parti;0;;;;600;;;;;
16;Sør-Trøndelag;;;;;RV;Rød valgallianse;1;;;;1259;;;;;
16;Sør-Trøndelag;;;;;FF;Frie Folkevalgte;0;;;;64;;;;;
16;Sør-Trøndelag;;;;;EP;Ensliges parti;0;;;;149;;;;;
16;Sør-Trøndelag;;;;;NDP;Norges demokratiske parti;0;;;;90;;;;;
16;Sør-Trøndelag;;;;;FLV;Fellesliste Venstre;3;;;;4210;;;;;
16;Sør-Trøndelag;;;;;FLKRF;Fellesliste Kristelig folkeparti;10;;;;13747;;;;;
16;Sør-Trøndelag;;;;;FLDNF;Fellesliste Det nye Folkepartiet;1;;;;1407;;;;;
17;Nord-Trøndelag;;;;;A;Arbeiderpartiet;46;;;;31094;;;;;
17;Nord-Trøndelag;;;;;FRP;Fremskrittspartiet;1;;;;677;;;;;
17;Nord-Trøndelag;;;;;SP;Senterpartiet;21;;;;14301;;;;;
17;Nord-Trøndelag;;;;;SV;Sosialistisk Venstreparti;4;;;;2515;;;;;
17;Nord-Trøndelag;;;;;NKP;Norges Kommunistiske Parti;0;;;;300;;;;;
17;Nord-Trøndelag;;;;;RV;Rød valgallianse;0;;;;324;;;;;
17;Nord-Trøndelag;;;;;FF;Frie Folkevalgte;0;;;;31;;;;;
17;Nord-Trøndelag;;;;;EP;Ensliges parti;0;;;;45;;;;;
17;Nord-Trøndelag;;;;;NDP;Norges demokratiske parti;0;;;;49;;;;;
17;Nord-Trøndelag;;;;;FLV;Fellesliste Venstre;7;;;;4775;;;;;
17;Nord-Trøndelag;;;;;FLKRF;Fellesliste Kristelig folkeparti;8;;;;5692;;;;;
17;Nord-Trøndelag;;;;;FLH;Fellesliste Høyre;9;;;;5927;;;;;
17;Nord-Trøndelag;;;;;FLDNF;Fellesliste Det nye Folkepartiet;2;;;;1325;;;;;
18;Nordland;;;;;A;Arbeiderpartiet;46;;;;58178;;;;;
18;Nordland;;;;;FRP;Fremskrittspartiet;2;;;;1995;;;;;
18;Nordland;;;;;H;Høyre;19;;;;23447;;;;;
18;Nordland;;;;;KRF;Kristelig Folkeparti;12;;;;15144;;;;;
18;Nordland;;;;;SP;Senterpartiet;10;;;;12373;;;;;
18;Nordland;;;;;SV;Sosialistisk Venstreparti;5;;;;6727;;;;;
18;Nordland;;;;;V;Venstre;4;;;;4742;;;;;
18;Nordland;;;;;NKP;Norges Kommunistiske Parti;1;;;;702;;;;;
18;Nordland;;;;;RV;Rød valgallianse;1;;;;882;;;;;
18;Nordland;;;;;FF;Frie Folkevalgte;0;;;;74;;;;;
18;Nordland;;;;;DNF;Det nye Folkepartiet;1;;;;850;;;;;
18;Nordland;;;;;EP;Ensliges parti;0;;;;126;;;;;
18;Nordland;;;;;NDP;Norges demokratiske parti;0;;;;76;;;;;
19;Troms;;;;;A;Arbeiderpartiet;45;;;;32292;;;;;
19;Troms;;;;;FRP;Fremskrittspartiet;2;;;;1241;;;;;
19;Troms;;;;;H;Høyre;22;;;;16070;;;;;
19;Troms;;;;;KRF;Kristelig Folkeparti;13;;;;9230;;;;;
19;Troms;;;;;SP;Senterpartiet;8;;;;6022;;;;;
19;Troms;;;;;SV;Sosialistisk Venstreparti;5;;;;3462;;;;;
19;Troms;;;;;V;Venstre;3;;;;2148;;;;;
19;Troms;;;;;NKP;Norges Kommunistiske Parti;0;;;;362;;;;;
19;Troms;;;;;RV;Rød valgallianse;1;;;;798;;;;;
19;Troms;;;;;FF;Frie Folkevalgte;0;;;;18;;;;;
19;Troms;;;;;DNF;Det nye Folkepartiet;1;;;;692;;;;;
19;Troms;;;;;EP;Ensliges parti;0;;;;78;;;;;
19;Troms;;;;;NDP;Norges demokratiske parti;0;;;;30;;;;;
20;Finnmark;;;;;A;Arbeiderpartiet;55;;;;21056;;;;;
20;Finnmark;;;;;FRP;Fremskrittspartiet;1;;;;362;;;;;
20;Finnmark;;;;;H;Høyre;18;;;;6788;;;;;
20;Finnmark;;;;;SV;Sosialistisk Venstreparti;7;;;;2748;;;;;
20;Finnmark;;;;;NKP;Norges Kommunistiske Parti;2;;;;783;;;;;
20;Finnmark;;;;;RV;Rød valgallianse;1;;;;296;;;;;
20;Finnmark;;;;;FF;Frie Folkevalgte;0;;;;47;;;;;
20;Finnmark;;;;;EP;Ensliges parti;0;;;;45;;;;;
20;Finnmark;;;;;NDP;Norges demokratiske parti;0;;;;52;;;;;
20;Finnmark;;;;;FLV;Fellesliste Venstre;2;;;;840;;;;;
20;Finnmark;;;;;FLKRF;Fellesliste Kristelig folkeparti;8;;;;2908;;;;;
20;Finnmark;;;;;FLSP;Fellesliste Senterpartiet;4;;;;1677;;;;;
20;Finnmark;;;;;FLDNF;Fellesliste Det nye Folkepartiet;0;;;;162;;;;;
20;Finnmark;;;;;ANDRE;Andre;1;;;;499;;;;;
