Fylkenummer;Fylkenavn;Kommunenummer;Kommunenavn;Stemmekretsnummer;Stemmekretsnavn;Partikode;Partinavn;Oppslutning prosentvis;Antall stemmeberettigede;Antall forhåndsstemmer;Antall valgtingstemmer;Antall stemmer totalt;Endring % siste tilsvarende valg;Endring % siste ekvivalente valg;Antall mandater;Antall utjevningsmandater;
17;Nord-Trøndelag;;;;;SAMF;Samfunnspartiet;0;;;;241;;;;;
17;Nord-Trøndelag;;;;;B;Bondepartiet;24;;;;13436;;;;;
17;Nord-Trøndelag;;;;;FLV;Fellesliste Venstre;0;;;;194;;;;;
17;Nord-Trøndelag;;;;;FLKRF;Fellesliste Kristelig folkeparti;0;;;;61;;;;;
18;Nordland;;;;;A;Arbeiderpartiet;52;;;;49659;;;;;
18;Nordland;;;;;H;Høyre;15;;;;14277;;;;;
18;Nordland;;;;;KRF;Kristelig Folkeparti;9;;;;8362;;;;;
18;Nordland;;;;;V;Venstre;10;;;;9868;;;;;
18;Nordland;;;;;NKP;Norges Kommunistiske Parti;6;;;;5374;;;;;
18;Nordland;;;;;SAMF;Samfunnspartiet;3;;;;2643;;;;;
18;Nordland;;;;;B;Bondepartiet;6;;;;5964;;;;;
18;Nordland;;;;;ANDRE;Andre;0;;;;1;;;;;
19;Troms;;;;;A;Arbeiderpartiet;57;;;;27537;;;;;
19;Troms;;;;;H;Høyre;12;;;;5974;;;;;
19;Troms;;;;;KRF;Kristelig Folkeparti;6;;;;2864;;;;;
19;Troms;;;;;V;Venstre;17;;;;8373;;;;;
19;Troms;;;;;NKP;Norges Kommunistiske Parti;5;;;;2620;;;;;
19;Troms;;;;;SAMF;Samfunnspartiet;2;;;;1116;;;;;
20;Finnmark;;;;;A;Arbeiderpartiet;59;;;;15195;;;;;
20;Finnmark;;;;;H;Høyre;14;;;;3604;;;;;
20;Finnmark;;;;;V;Venstre;10;;;;2529;;;;;
20;Finnmark;;;;;NKP;Norges Kommunistiske Parti;16;;;;4216;;;;;
20;Finnmark;;;;;SAMF;Samfunnspartiet;0;;;;28;;;;;
