Fylkenummer;Fylkenavn;Kommunenummer;Kommunenavn;Stemmekretsnummer;Stemmekretsnavn;Partikode;Partinavn;Oppslutning prosentvis;Antall stemmeberettigede;Antall forhåndsstemmer;Antall valgtingstemmer;Antall stemmer totalt;Endring % siste tilsvarende valg;Endring % siste ekvivalente valg;Antall mandater;Antall utjevningsmandater;
10;Vest-Agder;;;;;A;Arbeiderpartiet;28;;;;22785;;;;;
10;Vest-Agder;;;;;FRP;Fremskrittspartiet;7;;;;5553;;;;;
10;Vest-Agder;;;;;H;Høyre;16;;;;13164;;;;;
10;Vest-Agder;;;;;KRF;Kristelig Folkeparti;19;;;;15920;;;;;
10;Vest-Agder;;;;;SP;Senterpartiet;16;;;;13411;;;;;
10;Vest-Agder;;;;;SV;Sosialistisk Venstreparti;5;;;;3923;;;;;
10;Vest-Agder;;;;;V;Venstre;3;;;;2853;;;;;
10;Vest-Agder;;;;;MDG;Miljøpartiet De Grønne;0;;;;126;;;;;
10;Vest-Agder;;;;;PP;Pensjonistpartiet;3;;;;2632;;;;;
10;Vest-Agder;;;;;RV;Rød valgallianse;0;;;;254;;;;;
10;Vest-Agder;;;;;FLP;Fedrelandspartiet;0;;;;306;;;;;
10;Vest-Agder;;;;;KKP;Kristent konservativt parti;0;;;;158;;;;;
10;Vest-Agder;;;;;NLP;Naturlovpartiet;0;;;;77;;;;;
10;Vest-Agder;;;;;SNF;Samlingspartiet Ny Fremtid;1;;;;523;;;;;
10;Vest-Agder;;;;;ANDRE;Andre;0;;;;210;;;;;
11;Rogaland;;;;;A;Arbeiderpartiet;29;;;;57037;;;;;
11;Rogaland;;;;;FRP;Fremskrittspartiet;8;;;;15554;;;;;
11;Rogaland;;;;;H;Høyre;16;;;;31856;;;;;
11;Rogaland;;;;;KRF;Kristelig Folkeparti;14;;;;27909;;;;;
11;Rogaland;;;;;SP;Senterpartiet;18;;;;34964;;;;;
11;Rogaland;;;;;SV;Sosialistisk Venstreparti;6;;;;12156;;;;;
11;Rogaland;;;;;V;Venstre;5;;;;8960;;;;;
11;Rogaland;;;;;MDG;Miljøpartiet De Grønne;0;;;;225;;;;;
11;Rogaland;;;;;PP;Pensjonistpartiet;1;;;;2228;;;;;
11;Rogaland;;;;;RV;Rød valgallianse;0;;;;478;;;;;
11;Rogaland;;;;;FLP;Fedrelandspartiet;1;;;;2018;;;;;
11;Rogaland;;;;;KKP;Kristent konservativt parti;0;;;;713;;;;;
11;Rogaland;;;;;SNF;Samlingspartiet Ny Fremtid;0;;;;640;;;;;
12;Hordaland;;;;;A;Arbeiderpartiet;33;;;;78048;;;;;
12;Hordaland;;;;;FRP;Fremskrittspartiet;5;;;;12811;;;;;
12;Hordaland;;;;;H;Høyre;17;;;;39581;;;;;
12;Hordaland;;;;;KRF;Kristelig Folkeparti;10;;;;24120;;;;;
12;Hordaland;;;;;SP;Senterpartiet;17;;;;40793;;;;;
12;Hordaland;;;;;SV;Sosialistisk Venstreparti;7;;;;17602;;;;;
12;Hordaland;;;;;V;Venstre;6;;;;13153;;;;;
12;Hordaland;;;;;MDG;Miljøpartiet De Grønne;0;;;;228;;;;;
12;Hordaland;;;;;NKP;Norges Kommunistiske Parti;0;;;;137;;;;;
12;Hordaland;;;;;PP;Pensjonistpartiet;1;;;;2822;;;;;
12;Hordaland;;;;;RV;Rød valgallianse;1;;;;1662;;;;;
12;Hordaland;;;;;DLF;Det Liberale Folkepartiet;0;;;;143;;;;;
12;Hordaland;;;;;FLP;Fedrelandspartiet;1;;;;1675;;;;;
12;Hordaland;;;;;FEF;Felles framtid;0;;;;205;;;;;
12;Hordaland;;;;;KKP;Kristent konservativt parti;0;;;;668;;;;;
12;Hordaland;;;;;NLP;Naturlovpartiet;0;;;;288;;;;;
12;Hordaland;;;;;SNF;Samlingspartiet Ny Fremtid;0;;;;866;;;;;
12;Hordaland;;;;;ANDRE;Andre;1;;;;3272;;;;;
14;Sogn og Fjordane;;;;;A;Arbeiderpartiet;32;;;;19761;;;;;
14;Sogn og Fjordane;;;;;FRP;Fremskrittspartiet;2;;;;1189;;;;;
14;Sogn og Fjordane;;;;;H;Høyre;11;;;;6831;;;;;
14;Sogn og Fjordane;;;;;KRF;Kristelig Folkeparti;12;;;;7536;;;;;
14;Sogn og Fjordane;;;;;SP;Senterpartiet;29;;;;17536;;;;;
14;Sogn og Fjordane;;;;;SV;Sosialistisk Venstreparti;8;;;;4817;;;;;
14;Sogn og Fjordane;;;;;V;Venstre;4;;;;2490;;;;;
14;Sogn og Fjordane;;;;;RV;Rød valgallianse;0;;;;201;;;;;
14;Sogn og Fjordane;;;;;FLP;Fedrelandspartiet;0;;;;277;;;;;
14;Sogn og Fjordane;;;;;SNF;Samlingspartiet Ny Fremtid;0;;;;167;;;;;
15;Møre og Romsdal;;;;;A;Arbeiderpartiet;31;;;;41116;;;;;
15;Møre og Romsdal;;;;;FRP;Fremskrittspartiet;6;;;;7945;;;;;
15;Møre og Romsdal;;;;;H;Høyre;13;;;;17586;;;;;
15;Møre og Romsdal;;;;;KRF;Kristelig Folkeparti;14;;;;18421;;;;;
15;Møre og Romsdal;;;;;SP;Senterpartiet;24;;;;32020;;;;;
15;Møre og Romsdal;;;;;SV;Sosialistisk Venstreparti;6;;;;7963;;;;;
15;Møre og Romsdal;;;;;V;Venstre;5;;;;6262;;;;;
15;Møre og Romsdal;;;;;PP;Pensjonistpartiet;1;;;;1174;;;;;
15;Møre og Romsdal;;;;;RV;Rød valgallianse;0;;;;398;;;;;
15;Møre og Romsdal;;;;;DLF;Det Liberale Folkepartiet;0;;;;39;;;;;
15;Møre og Romsdal;;;;;FLP;Fedrelandspartiet;1;;;;725;;;;;
15;Møre og Romsdal;;;;;FP;Frihetspartiet;0;;;;118;;;;;
15;Møre og Romsdal;;;;;KKP;Kristent konservativt parti;0;;;;308;;;;;
15;Møre og Romsdal;;;;;NLP;Naturlovpartiet;0;;;;113;;;;;
15;Møre og Romsdal;;;;;SNF;Samlingspartiet Ny Fremtid;0;;;;504;;;;;
16;Sør-Trøndelag;;;;;A;Arbeiderpartiet;39;;;;57464;;;;;
16;Sør-Trøndelag;;;;;FRP;Fremskrittspartiet;4;;;;5653;;;;;
16;Sør-Trøndelag;;;;;H;Høyre;16;;;;23505;;;;;
16;Sør-Trøndelag;;;;;KRF;Kristelig Folkeparti;7;;;;9577;;;;;
16;Sør-Trøndelag;;;;;SP;Senterpartiet;18;;;;26678;;;;;
16;Sør-Trøndelag;;;;;SV;Sosialistisk Venstreparti;9;;;;12947;;;;;
16;Sør-Trøndelag;;;;;V;Venstre;4;;;;5630;;;;;
16;Sør-Trøndelag;;;;;MDG;Miljøpartiet De Grønne;0;;;;402;;;;;
16;Sør-Trøndelag;;;;;NKP;Norges Kommunistiske Parti;0;;;;109;;;;;
16;Sør-Trøndelag;;;;;PP;Pensjonistpartiet;1;;;;1155;;;;;
16;Sør-Trøndelag;;;;;RV;Rød valgallianse;1;;;;1392;;;;;
16;Sør-Trøndelag;;;;;FLP;Fedrelandspartiet;0;;;;432;;;;;
16;Sør-Trøndelag;;;;;NLP;Naturlovpartiet;0;;;;184;;;;;
16;Sør-Trøndelag;;;;;SNF;Samlingspartiet Ny Fremtid;0;;;;505;;;;;
17;Nord-Trøndelag;;;;;A;Arbeiderpartiet;38;;;;27852;;;;;
17;Nord-Trøndelag;;;;;FRP;Fremskrittspartiet;2;;;;1777;;;;;
17;Nord-Trøndelag;;;;;H;Høyre;8;;;;5878;;;;;
17;Nord-Trøndelag;;;;;KRF;Kristelig Folkeparti;5;;;;3322;;;;;
17;Nord-Trøndelag;;;;;SP;Senterpartiet;31;;;;22555;;;;;
17;Nord-Trøndelag;;;;;SV;Sosialistisk Venstreparti;10;;;;7070;;;;;
17;Nord-Trøndelag;;;;;V;Venstre;4;;;;2967;;;;;
17;Nord-Trøndelag;;;;;RV;Rød valgallianse;0;;;;340;;;;;
17;Nord-Trøndelag;;;;;FLP;Fedrelandspartiet;0;;;;134;;;;;
17;Nord-Trøndelag;;;;;NLP;Naturlovpartiet;0;;;;82;;;;;
17;Nord-Trøndelag;;;;;SNF;Samlingspartiet Ny Fremtid;0;;;;161;;;;;
17;Nord-Trøndelag;;;;;ANDRE;Andre;0;;;;353;;;;;
18;Nordland;;;;;A;Arbeiderpartiet;37;;;;47402;;;;;
18;Nordland;;;;;FRP;Fremskrittspartiet;4;;;;4942;;;;;
18;Nordland;;;;;H;Høyre;11;;;;14474;;;;;
18;Nordland;;;;;KRF;Kristelig Folkeparti;6;;;;7714;;;;;
18;Nordland;;;;;SP;Senterpartiet;24;;;;30873;;;;;
18;Nordland;;;;;SV;Sosialistisk Venstreparti;12;;;;15952;;;;;
18;Nordland;;;;;V;Venstre;4;;;;5052;;;;;
18;Nordland;;;;;MDG;Miljøpartiet De Grønne;0;;;;110;;;;;
18;Nordland;;;;;PP;Pensjonistpartiet;1;;;;812;;;;;
18;Nordland;;;;;RV;Rød valgallianse;1;;;;814;;;;;
18;Nordland;;;;;FLP;Fedrelandspartiet;0;;;;282;;;;;
18;Nordland;;;;;SI;Stopp Innvandringen;0;;;;513;;;;;
18;Nordland;;;;;SNF;Samlingspartiet Ny Fremtid;0;;;;300;;;;;
19;Troms;;;;;A;Arbeiderpartiet;36;;;;28826;;;;;
19;Troms;;;;;FRP;Fremskrittspartiet;4;;;;3399;;;;;
19;Troms;;;;;H;Høyre;14;;;;11028;;;;;
19;Troms;;;;;KRF;Kristelig Folkeparti;6;;;;4964;;;;;
19;Troms;;;;;SP;Senterpartiet;22;;;;17922;;;;;
19;Troms;;;;;SV;Sosialistisk Venstreparti;13;;;;10238;;;;;
19;Troms;;;;;V;Venstre;3;;;;2567;;;;;
19;Troms;;;;;RV;Rød valgallianse;1;;;;1068;;;;;
19;Troms;;;;;FLP;Fedrelandspartiet;0;;;;214;;;;;
19;Troms;;;;;FEF;Felles framtid;0;;;;72;;;;;
19;Troms;;;;;SNF;Samlingspartiet Ny Fremtid;0;;;;138;;;;;
20;Finnmark;;;;;A;Arbeiderpartiet;40;;;;15301;;;;;
20;Finnmark;;;;;FRP;Fremskrittspartiet;2;;;;770;;;;;
20;Finnmark;;;;;H;Høyre;13;;;;4827;;;;;
20;Finnmark;;;;;KRF;Kristelig Folkeparti;4;;;;1681;;;;;
20;Finnmark;;;;;SP;Senterpartiet;19;;;;7183;;;;;
20;Finnmark;;;;;SV;Sosialistisk Venstreparti;17;;;;6749;;;;;
20;Finnmark;;;;;V;Venstre;4;;;;1513;;;;;
20;Finnmark;;;;;RV;Rød valgallianse;0;;;;186;;;;;
20;Finnmark;;;;;FLP;Fedrelandspartiet;0;;;;143;;;;;
20;Finnmark;;;;;FEF;Felles framtid;0;;;;118;;;;;
20;Finnmark;;;;;NLP;Naturlovpartiet;0;;;;39;;;;;
20;Finnmark;;;;;SNF;Samlingspartiet Ny Fremtid;0;;;;95;;;;;
