Fylkenummer;Fylkenavn;Kommunenummer;Kommunenavn;Stemmekretsnummer;Stemmekretsnavn;Partikode;Partinavn;Oppslutning prosentvis;Antall stemmeberettigede;Antall forhåndsstemmer;Antall valgtingstemmer;Antall stemmer totalt;Endring % siste tilsvarende valg;Endring % siste ekvivalente valg;Antall mandater;Antall utjevningsmandater;
05;Oppland;;;;;KYST;Kystpartiet;0;143221;12;28;40;0;0;0;0;
05;Oppland;;;;;LIBS;Liberalistene;0,1;143221;54;92;146;0,1;0,1;0;0;
05;Oppland;;;;;PP;Pensjonistpartiet;0,4;143221;200;253;453;-0,3;-1,1;0;0;
05;Oppland;;;;;BLANKE;Blanke;0,6;143221;158;539;697;0,2;-0,9;0;0;
06;Buskerud;;;;;A;Arbeiderpartiet;28,3;198720;15667;27476;43143;-3,5;-5,5;3;0;
06;Buskerud;;;;;SV;Sosialistisk Venstreparti;5;198720;2579;5063;7642;2,3;2,2;1;1;
06;Buskerud;;;;;RØDT;Rødt;1,5;198720;958;1302;2260;0,9;0,5;0;0;
06;Buskerud;;;;;SP;Senterpartiet;10,8;198720;4768;11678;16446;4,7;2,8;1;0;
06;Buskerud;;;;;KRF;Kristelig Folkeparti;2,6;198720;1422;2573;3995;-0,6;-0,8;0;0;
06;Buskerud;;;;;MDG;Miljøpartiet De Grønne;2,7;198720;1755;2357;4112;0,5;-1,9;0;0;
06;Buskerud;;;;;V;Venstre;3,7;198720;1872;3732;5604;-0,9;-0,7;0;0;
06;Buskerud;;;;;H;Høyre;26,9;198720;14594;26417;41011;-2,2;-2,9;2;0;
06;Buskerud;;;;;FRP;Fremskrittspartiet;17,3;198720;9187;17232;26419;-1,3;6,3;2;0;
06;Buskerud;;;;;ALLI;Alliansen;0,1;198720;100;121;221;0,1;0,1;0;0;
06;Buskerud;;;;;DEMN;Demokratene i Norge;0,1;198720;87;114;201;0,1;0;0;0;
06;Buskerud;;;;;HELSE;Helsepartiet;0,6;198720;358;497;855;0,6;0,6;0;0;
06;Buskerud;;;;;KRISTNE;Partiet De Kristne;0,2;198720;105;170;275;-0,3;-0,2;0;0;
06;Buskerud;;;;;KYST;Kystpartiet;0,1;198720;34;57;91;0;-0,1;0;0;
06;Buskerud;;;;;LIBS;Liberalistene;0,2;198720;99;219;318;0,2;0,2;0;0;
06;Buskerud;;;;;BLANKE;Blanke;0,7;198720;322;723;1045;0,1;-0,8;0;0;
07;Vestfold;;;;;A;Arbeiderpartiet;28;181612;12134;26984;39118;-1,7;-4,8;2;0;
07;Vestfold;;;;;SV;Sosialistisk Venstreparti;5;181612;2176;4751;6927;1,1;1,9;0;0;
07;Vestfold;;;;;RØDT;Rødt;1,9;181612;1004;1598;2602;1,2;0,6;0;0;
07;Vestfold;;;;;SP;Senterpartiet;6,3;181612;2403;6374;8777;3,3;1,4;0;0;
07;Vestfold;;;;;KRF;Kristelig Folkeparti;3,7;181612;1624;3535;5159;-1,2;-1,4;0;0;
07;Vestfold;;;;;MDG;Miljøpartiet De Grønne;2,9;181612;1528;2579;4107;0,5;-2,2;0;0;
07;Vestfold;;;;;V;Venstre;3,8;181612;1429;3944;5373;-0,7;-0,6;1;1;
07;Vestfold;;;;;H;Høyre;30,1;181612;12787;29392;42179;0,2;0,7;3;0;
07;Vestfold;;;;;FRP;Fremskrittspartiet;16,9;181612;7335;16293;23628;-2,7;4,4;1;0;
07;Vestfold;;;;;ALLI;Alliansen;0,1;181612;67;119;186;0,1;0,1;0;0;
07;Vestfold;;;;;DEMN;Demokratene i Norge;0,1;181612;69;91;160;0,1;-0,1;0;0;
07;Vestfold;;;;;HELSE;Helsepartiet;0,5;181612;264;408;672;0,5;0,5;0;0;
07;Vestfold;;;;;KRISTNE;Partiet De Kristne;0,3;181612;131;272;403;-0,2;-0,2;0;0;
07;Vestfold;;;;;KYST;Kystpartiet;0,1;181612;48;63;111;0;-0,1;0;0;
07;Vestfold;;;;;LIBS;Liberalistene;0,2;181612;70;239;309;0,2;0,2;0;0;
07;Vestfold;;;;;PIR;Piratpartiet;0,2;181612;69;148;217;-0,2;-0,3;0;0;
07;Vestfold;;;;;BLANKE;Blanke;0,7;181612;286;712;998;0,2;-0,7;0;0;
08;Telemark;;;;;A;Arbeiderpartiet;31,9;129712;8740;22191;30931;-4,8;-6,5;2;0;
08;Telemark;;;;;SV;Sosialistisk Venstreparti;5;129712;1408;3392;4800;1,7;1,3;0;0;
08;Telemark;;;;;RØDT;Rødt;2,1;129712;745;1296;2041;1,2;-0,2;0;0;
08;Telemark;;;;;SP;Senterpartiet;12,9;129712;3167;9290;12457;8,4;1,1;1;0;
08;Telemark;;;;;KRF;Kristelig Folkeparti;5;129712;1432;3393;4825;-1,8;-1,7;1;1;
08;Telemark;;;;;MDG;Miljøpartiet De Grønne;2,5;129712;992;1400;2392;0,3;-1,5;0;0;
08;Telemark;;;;;V;Venstre;2,7;129712;783;1808;2591;-0,8;-1;0;0;
08;Telemark;;;;;H;Høyre;20,1;129712;5453;13992;19445;-1,7;3,5;1;0;
08;Telemark;;;;;FRP;Fremskrittspartiet;16,5;129712;4547;11466;16013;-2,4;4,5;1;0;
08;Telemark;;;;;ALLI;Alliansen;0,1;129712;47;91;138;0,1;0,1;0;0;
08;Telemark;;;;;DEMN;Demokratene i Norge;0,1;129712;45;84;129;0,1;0,1;0;0;
08;Telemark;;;;;HELSE;Helsepartiet;0,4;129712;134;220;354;0,4;0,4;0;0;
08;Telemark;;;;;KRISTNE;Partiet De Kristne;0,6;129712;188;349;537;-0,5;-0,3;0;0;
08;Telemark;;;;;KYST;Kystpartiet;0,1;129712;27;54;81;0;0,1;0;0;
08;Telemark;;;;;LIBS;Liberalistene;0,1;129712;53;80;133;0,1;0,1;0;0;
08;Telemark;;;;;BLANKE;Blanke;0,6;129712;146;479;625;0,2;-1;0;0;
09;Aust-Agder;;;;;A;Arbeiderpartiet;25,4;84426;5802;10679;16481;-2,6;-6,3;1;0;
09;Aust-Agder;;;;;SV;Sosialistisk Venstreparti;4;84426;997;1565;2562;1,3;1,1;0;0;
09;Aust-Agder;;;;;RØDT;Rødt;1,2;84426;360;447;807;0,7;0,1;0;0;
09;Aust-Agder;;;;;SP;Senterpartiet;8,3;84426;1611;3774;5385;3,8;1,2;0;0;
09;Aust-Agder;;;;;KRF;Kristelig Folkeparti;9,8;84426;2058;4294;6352;-1,4;-2,6;1;1;
09;Aust-Agder;;;;;MDG;Miljøpartiet De Grønne;2,6;84426;764;912;1676;0,6;-0,8;0;0;
09;Aust-Agder;;;;;V;Venstre;3,3;84426;743;1378;2121;-1,5;-1,9;0;0;
09;Aust-Agder;;;;;H;Høyre;25,6;84426;5968;10646;16614;-0,3;5,4;1;0;
09;Aust-Agder;;;;;FRP;Fremskrittspartiet;17,3;84426;3750;7445;11195;-0,6;5,2;1;0;
09;Aust-Agder;;;;;ALLI;Alliansen;0,1;84426;27;34;61;0,1;0,1;0;0;
09;Aust-Agder;;;;;DEMN;Demokratene i Norge;0,2;84426;41;61;102;0,1;-0,2;0;0;
09;Aust-Agder;;;;;HELSE;Helsepartiet;0,4;84426;86;163;249;0,4;0,4;0;0;
09;Aust-Agder;;;;;KRISTNE;Partiet De Kristne;0,7;84426;194;276;470;-0,6;-0,3;0;0;
09;Aust-Agder;;;;;KYST;Kystpartiet;0;84426;7;17;24;0;0;0;0;
09;Aust-Agder;;;;;LIBS;Liberalistene;0,2;84426;42;80;122;0,2;0,2;0;0;
09;Aust-Agder;;;;;PIR;Piratpartiet;0,2;84426;33;69;102;-0,1;-0,2;0;0;
09;Aust-Agder;;;;;PP;Pensjonistpartiet;0,7;84426;207;246;453;0,1;-1,4;0;0;
09;Aust-Agder;;;;;BLANKE;Blanke;0,5;84426;115;218;333;0;-1;0;0;
10;Vest-Agder;;;;;A;Arbeiderpartiet;21;131684;6861;14377;21238;-2,8;-4,6;1;0;
10;Vest-Agder;;;;;SV;Sosialistisk Venstreparti;4,3;131684;1411;2922;4333;1,7;1,7;0;0;
10;Vest-Agder;;;;;RØDT;Rødt;1,4;131684;566;810;1376;0,9;0,3;0;0;
10;Vest-Agder;;;;;SP;Senterpartiet;6,5;131684;1871;4671;6542;3,4;1,2;0;0;
10;Vest-Agder;;;;;KRF;Kristelig Folkeparti;12,6;131684;3675;9072;12747;-1,2;-4,5;2;1;
10;Vest-Agder;;;;;MDG;Miljøpartiet De Grønne;2,9;131684;1201;1710;2911;0,6;-1,2;0;0;
10;Vest-Agder;;;;;V;Venstre;3,6;131684;1102;2552;3654;-0,7;-0,5;0;0;
10;Vest-Agder;;;;;H;Høyre;27,9;131684;8863;19283;28146;0,4;5,2;2;0;
10;Vest-Agder;;;;;FRP;Fremskrittspartiet;17,1;131684;5553;11731;17284;-1,2;5,4;1;0;
10;Vest-Agder;;;;;ALLI;Alliansen;0,1;131684;33;66;99;0,1;0,1;0;0;
10;Vest-Agder;;;;;DEMN;Demokratene i Norge;0,7;131684;281;467;748;0,2;-1,6;0;0;
10;Vest-Agder;;;;;HELSE;Helsepartiet;0,2;131684;97;129;226;0,2;0,2;0;0;
10;Vest-Agder;;;;;KRISTNE;Partiet De Kristne;0,8;131684;298;495;793;-1,2;-0,6;0;0;
10;Vest-Agder;;;;;KYST;Kystpartiet;0,1;131684;13;53;66;0;0,1;0;0;
10;Vest-Agder;;;;;LIBS;Liberalistene;0,2;131684;80;131;211;0,2;0,2;0;0;
10;Vest-Agder;;;;;PIR;Piratpartiet;0,2;131684;47;106;153;-0,1;-0,2;0;0;
10;Vest-Agder;;;;;PP;Pensjonistpartiet;0,4;131684;204;224;428;-0,5;-1,1;0;0;
10;Vest-Agder;;;;;BLANKE;Blanke;0,5;131684;128;349;477;0,1;-0,4;0;0;
11;Rogaland;;;;;A;Arbeiderpartiet;22,4;321163;17005;39335;56340;-0,2;-5,4;4;0;
11;Rogaland;;;;;SV;Sosialistisk Venstreparti;3,9;321163;3039;6856;9895;0,7;1,1;1;1;
11;Rogaland;;;;;RØDT;Rødt;1,2;321163;1064;1831;2895;0,7;0,5;0;0;
11;Rogaland;;;;;SP;Senterpartiet;7,5;321163;5130;13767;18897;2,3;0,3;1;0;
11;Rogaland;;;;;KRF;Kristelig Folkeparti;8,4;321163;6322;14770;21092;-2,2;-2,7;1;0;
11;Rogaland;;;;;MDG;Miljøpartiet De Grønne;2,6;321163;2420;4024;6444;0,4;-1,1;0;0;
11;Rogaland;;;;;V;Venstre;3,5;321163;2457;6394;8851;-1;-0,8;0;0;
11;Rogaland;;;;;H;Høyre;28,8;321163;21671;50530;72201;-1,4;4,6;4;0;
11;Rogaland;;;;;FRP;Fremskrittspartiet;19,7;321163;16292;33159;49451;1;4;3;0;
11;Rogaland;;;;;ALLI;Alliansen;0,1;321163;90;141;231;0,1;0,1;0;0;
11;Rogaland;;;;;DEMN;Demokratene i Norge;0,1;321163;95;145;240;0;0;0;0;
11;Rogaland;;;;;HELSE;Helsepartiet;0,2;321163;189;341;530;0,2;0,2;0;0;
11;Rogaland;;;;;KRISTNE;Partiet De Kristne;0,5;321163;445;811;1256;-0,5;-0,4;0;0;
11;Rogaland;;;;;KYST;Kystpartiet;0,1;321163;78;170;248;0;-0,1;0;0;
11;Rogaland;;;;;LIBS;Liberalistene;0,3;321163;190;454;644;0,3;0,3;0;0;
11;Rogaland;;;;;NKP;Norges Kommunistiske Parti;0;321163;22;53;75;0;0;0;0;
11;Rogaland;;;;;PIR;Piratpartiet;0,2;321163;128;316;444;-0,2;-0,2;0;0;
11;Rogaland;;;;;PP;Pensjonistpartiet;0,5;321163;610;616;1226;0;-0,4;0;0;
11;Rogaland;;;;;BLANKE;Blanke;0,6;321163;426;1014;1440;0,2;-0,5;0;0;
11;Rogaland;;;;;VERDI;Verdipartiet;0,1;321163;46;102;148;0,1;0,1;0;0;
12;Hordaland;;;;;A;Arbeiderpartiet;22,8;370584;29447;38748;68195;-2;-10,4;4;0;
12;Hordaland;;;;;SV;Sosialistisk Venstreparti;7;370584;8385;12573;20958;2,1;2;1;0;
12;Hordaland;;;;;RØDT;Rødt;2,1;370584;3118;3284;6402;1,2;0,5;0;0;
12;Hordaland;;;;;SP;Senterpartiet;7,6;370584;8369;14225;22594;3,2;1,2;2;1;
12;Hordaland;;;;;KRF;Kristelig Folkeparti;5,5;370584;6729;9784;16513;-2,2;-1,8;1;0;
12;Hordaland;;;;;MDG;Miljøpartiet De Grønne;3,5;370584;5056;5420;10476;0,3;-2;0;0;
12;Hordaland;;;;;V;Venstre;4,4;370584;4605;8422;13027;-1,4;-0,5;1;0;
12;Hordaland;;;;;H;Høyre;30,4;370584;37493;53240;90733;-0,9;9,2;5;0;
12;Hordaland;;;;;FRP;Fremskrittspartiet;15,1;370584;19620;25440;45060;0;3;2;0;
12;Hordaland;;;;;ALLI;Alliansen;0,1;370584;144;165;309;0,1;0,1;0;0;
12;Hordaland;;;;;DEMN;Demokratene i Norge;0,1;370584;154;174;328;0;-0,2;0;0;
12;Hordaland;;;;;HELSE;Helsepartiet;0,2;370584;399;346;745;0,2;0,2;0;0;
12;Hordaland;;;;;KRISTNE;Partiet De Kristne;0,5;370584;675;682;1357;-0,4;-0,2;0;0;
12;Hordaland;;;;;KYST;Kystpartiet;0,1;370584;214;229;443;0,1;-0,2;0;0;
12;Hordaland;;;;;LIBS;Liberalistene;0,2;370584;215;386;601;0,2;0,2;0;0;
12;Hordaland;;;;;PIR;Piratpartiet;0,2;370584;180;306;486;-0,2;-0,3;0;0;
12;Hordaland;;;;;BLANKE;Blanke;0,7;370584;866;1215;2081;0,2;-0,8;0;0;
12;Hordaland;;;;;FI;Feministisk Initiativ;0,1;370584;180;190;370;0,1;-0,4;0;0;
14;Sogn og Fjordane;;;;;A;Arbeiderpartiet;24,6;78693;5096;10162;15258;-3,5;-2,9;1;0;
14;Sogn og Fjordane;;;;;SV;Sosialistisk Venstreparti;4,5;78693;1072;1709;2781;1,1;1,1;0;0;
14;Sogn og Fjordane;;;;;RØDT;Rødt;1,3;78693;294;496;790;0,6;0;0;0;
14;Sogn og Fjordane;;;;;SP;Senterpartiet;29,7;78693;5384;13062;18446;9,1;-3,6;1;0;
14;Sogn og Fjordane;;;;;KRF;Kristelig Folkeparti;4,3;78693;911;1772;2683;-3,8;-2,1;1;1;
14;Sogn og Fjordane;;;;;MDG;Miljøpartiet De Grønne;2,3;78693;720;690;1410;0,6;-1;0;0;
14;Sogn og Fjordane;;;;;V;Venstre;4,1;78693;833;1699;2532;-2,3;-2,1;0;0;
14;Sogn og Fjordane;;;;;H;Høyre;18,6;78693;3722;7850;11572;-0,4;5,8;1;0;
14;Sogn og Fjordane;;;;;FRP;Fremskrittspartiet;9,9;78693;2165;3988;6153;-0,9;5,1;0;0;
14;Sogn og Fjordane;;;;;ALLI;Alliansen;0,1;78693;22;21;43;0,1;0,1;0;0;
14;Sogn og Fjordane;;;;;DEMN;Demokratene i Norge;0,1;78693;11;32;43;0;0,1;0;0;
14;Sogn og Fjordane;;;;;HELSE;Helsepartiet;0,2;78693;38;72;110;0,2;0,2;0;0;
14;Sogn og Fjordane;;;;;KRISTNE;Partiet De Kristne;0,4;78693;126;129;255;-0,4;-0,5;0;0;
14;Sogn og Fjordane;;;;;LIBS;Liberalistene;0,1;78693;22;34;56;0,1;0,1;0;0;
14;Sogn og Fjordane;;;;;BLANKE;Blanke;0,5;78693;120;199;319;0,1;-0,7;0;0;
15;Møre og Romsdal;;;;;A;Arbeiderpartiet;21,3;190887;11016;20337;31353;-3,8;-3;2;0;
15;Møre og Romsdal;;;;;SV;Sosialistisk Venstreparti;3,9;190887;2151;3594;5745;1,4;1,2;0;0;
15;Møre og Romsdal;;;;;RØDT;Rødt;1,2;190887;795;1014;1809;0,8;0,7;0;0;
15;Møre og Romsdal;;;;;SP;Senterpartiet;13;190887;5635;13411;19046;4,8;2,3;1;0;
15;Møre og Romsdal;;;;;KRF;Kristelig Folkeparti;6,1;190887;3028;5989;9017;-2,8;-2,1;1;1;
15;Møre og Romsdal;;;;;MDG;Miljøpartiet De Grønne;2,2;190887;1449;1718;3167;0,8;-0,5;0;0;
15;Møre og Romsdal;;;;;V;Venstre;3,5;190887;1589;3499;5088;-2,1;-2,1;0;0;
15;Møre og Romsdal;;;;;H;Høyre;23,6;190887;11674;23034;34708;-2,6;5,6;3;0;
15;Møre og Romsdal;;;;;FRP;Fremskrittspartiet;22,3;190887;12178;20572;32750;2,2;9,2;2;0;
15;Møre og Romsdal;;;;;ALLI;Alliansen;0,1;190887;64;117;181;0,1;0,1;0;0;
15;Møre og Romsdal;;;;;DEMN;Demokratene i Norge;0,1;190887;62;67;129;0;0;0;0;
15;Møre og Romsdal;;;;;KRISTNE;Partiet De Kristne;0,5;190887;311;430;741;-0,6;-0,5;0;0;
15;Møre og Romsdal;;;;;KYST;Kystpartiet;0,1;190887;59;62;121;0;0,1;0;0;
15;Møre og Romsdal;;;;;LIBS;Liberalistene;0,1;190887;79;96;175;0,1;0,1;0;0;
15;Møre og Romsdal;;;;;PP;Pensjonistpartiet;0,5;190887;380;418;798;0,5;-0,1;0;0;
15;Møre og Romsdal;;;;;BLANKE;Blanke;0,6;190887;266;561;827;0,2;-0,7;0;0;
15;Møre og Romsdal;;;;;NML;Nordmørslista;1,5;190887;711;1424;2135;1,5;-6,2;0;0;
16;Sør-Trøndelag;;;;;A;Arbeiderpartiet;32,8;232067;24257;35353;59610;-3,9;-7,8;4;0;
16;Sør-Trøndelag;;;;;SV;Sosialistisk Venstreparti;7,7;232067;5866;8142;14008;2;2,5;1;0;
16;Sør-Trøndelag;;;;;RØDT;Rødt;2,9;232067;2484;2860;5344;2;1;0;0;
16;Sør-Trøndelag;;;;;SP;Senterpartiet;10,7;232067;6333;13076;19409;4,2;2,3;1;0;
16;Sør-Trøndelag;;;;;KRF;Kristelig Folkeparti;2,7;232067;1956;3018;4974;-1;-1;0;0;
16;Sør-Trøndelag;;;;;MDG;Miljøpartiet De Grønne;3,9;232067;3455;3627;7082;0,7;-2,1;0;0;
16;Sør-Trøndelag;;;;;V;Venstre;4,1;232067;2848;4537;7385;-1,3;-0,6;1;1;
16;Sør-Trøndelag;;;;;H;Høyre;20,7;232067;14897;22822;37719;-1,5;1,4;2;0;
16;Sør-Trøndelag;;;;;FRP;Fremskrittspartiet;11,7;232067;8361;12887;21248;-1,9;5,1;1;0;
16;Sør-Trøndelag;;;;;ALLI;Alliansen;0,1;232067;105;159;264;0,1;0,1;0;0;
16;Sør-Trøndelag;;;;;DEMN;Demokratene i Norge;0,1;232067;79;89;168;0;-0,1;0;0;
