Fylkenummer;Fylkenavn;Kommunenummer;Kommunenavn;Stemmekretsnummer;Stemmekretsnavn;Partikode;Partinavn;Oppslutning prosentvis;Antall stemmeberettigede;Antall forhåndsstemmer;Antall valgtingstemmer;Antall stemmer totalt;Endring % siste tilsvarende valg;Endring % siste ekvivalente valg;Antall mandater;Antall utjevningsmandater;
05;Oppland;;;;;RV;Rød valgallianse;;;;;587;;;;;
05;Oppland;;;;;KP;Kystpartiet;;;;;269;;;;;
05;Oppland;;;;;KSP;Kristent Samlingsparti;;;;;126;;;;;
05;Oppland;;;;;DN;Demokratene i Norge;;;;;49;;;;;
05;Oppland;;;;;FLMOL;Folkeliste mot oljeboring i Lofoten;;;;; Vesterålen og Senja;;;;;
05;Oppland;;;;;ANDRE;Andre;;;;;89;;;;;
06;Buskerud;;;;;A;Arbeiderpartiet;;;;;50688;;;;;
06;Buskerud;;;;;FRP;Fremskrittspartiet;;;;;33697;;;;;
06;Buskerud;;;;;H;Høyre;;;;;21106;;;;;
06;Buskerud;;;;;KRF;Kristelig Folkeparti;;;;;6116;;;;;
06;Buskerud;;;;;SP;Senterpartiet;;;;;8926;;;;;
06;Buskerud;;;;;SV;Sosialistisk Venstreparti;;;;;10201;;;;;
06;Buskerud;;;;;V;Venstre;;;;;7185;;;;;
06;Buskerud;;;;;MDG;Miljøpartiet de Grønne;;;;;169;;;;;
06;Buskerud;;;;;NKP;Norges Kommunistiske Parti;;;;;107;;;;;
06;Buskerud;;;;;PP;Pensjonistpartiet;;;;;481;;;;;
06;Buskerud;;;;;RV;Rød valgallianse;;;;;909;;;;;
06;Buskerud;;;;;KP;Kystpartiet;;;;;340;;;;;
06;Buskerud;;;;;DN;Demokratene i Norge;;;;;106;;;;;
06;Buskerud;;;;;FLMOL;Folkeliste mot oljeboring i Lofoten;;;;; Vesterålen og Senja;;;;;
07;Vestfold;;;;;A;Arbeiderpartiet;;;;;39085;;;;;
07;Vestfold;;;;;FRP;Fremskrittspartiet;;;;;37886;;;;;
07;Vestfold;;;;;H;Høyre;;;;;19790;;;;;
07;Vestfold;;;;;KRF;Kristelig Folkeparti;;;;;7775;;;;;
07;Vestfold;;;;;SP;Senterpartiet;;;;;4649;;;;;
07;Vestfold;;;;;SV;Sosialistisk Venstreparti;;;;;10808;;;;;
07;Vestfold;;;;;V;Venstre;;;;;6513;;;;;
07;Vestfold;;;;;MDG;Miljøpartiet de Grønne;;;;;312;;;;;
07;Vestfold;;;;;NKP;Norges Kommunistiske Parti;;;;;79;;;;;
07;Vestfold;;;;;PP;Pensjonistpartiet;;;;;570;;;;;
07;Vestfold;;;;;RV;Rød valgallianse;;;;;801;;;;;
07;Vestfold;;;;;KP;Kystpartiet;;;;;349;;;;;
07;Vestfold;;;;;DN;Demokratene i Norge;;;;;167;;;;;
07;Vestfold;;;;;FLMOL;Folkeliste mot oljeboring i Lofoten;;;;; Vesterålen og Senja;;;;;
07;Vestfold;;;;;ANDRE;Andre;;;;;463;;;;;
08;Telemark;;;;;A;Arbeiderpartiet;;;;;37356;;;;;
08;Telemark;;;;;FRP;Fremskrittspartiet;;;;;21022;;;;;
08;Telemark;;;;;H;Høyre;;;;;8886;;;;;
08;Telemark;;;;;KRF;Kristelig Folkeparti;;;;;7414;;;;;
08;Telemark;;;;;SP;Senterpartiet;;;;;6490;;;;;
08;Telemark;;;;;SV;Sosialistisk Venstreparti;;;;;8601;;;;;
08;Telemark;;;;;V;Venstre;;;;;3494;;;;;
08;Telemark;;;;;PP;Pensjonistpartiet;;;;;322;;;;;
08;Telemark;;;;;RV;Rød valgallianse;;;;;758;;;;;
08;Telemark;;;;;KP;Kystpartiet;;;;;276;;;;;
08;Telemark;;;;;KSP;Kristent Samlingsparti;;;;;238;;;;;
08;Telemark;;;;;DN;Demokratene i Norge;;;;;134;;;;;
08;Telemark;;;;;FLMOL;Folkeliste mot oljeboring i Lofoten;;;;; Vesterålen og Senja;;;;;
09;Aust-Agder;;;;;A;Arbeiderpartiet;;;;;16987;;;;;
09;Aust-Agder;;;;;FRP;Fremskrittspartiet;;;;;14641;;;;;
09;Aust-Agder;;;;;H;Høyre;;;;;7436;;;;;
09;Aust-Agder;;;;;KRF;Kristelig Folkeparti;;;;;7452;;;;;
09;Aust-Agder;;;;;SP;Senterpartiet;;;;;3093;;;;;
09;Aust-Agder;;;;;SV;Sosialistisk Venstreparti;;;;;4560;;;;;
09;Aust-Agder;;;;;V;Venstre;;;;;3158;;;;;
09;Aust-Agder;;;;;PP;Pensjonistpartiet;;;;;489;;;;;
09;Aust-Agder;;;;;RV;Rød valgallianse;;;;;269;;;;;
09;Aust-Agder;;;;;KP;Kystpartiet;;;;;174;;;;;
09;Aust-Agder;;;;;KSP;Kristent Samlingsparti;;;;;157;;;;;
09;Aust-Agder;;;;;FLAM;Abort-motstandernes liste;;;;;130;;;;;
09;Aust-Agder;;;;;DN;Demokratene i Norge;;;;;65;;;;;
09;Aust-Agder;;;;;FLMOL;Folkeliste mot oljeboring i Lofoten;;;;; Vesterålen og Senja;;;;;
10;Vest-Agder;;;;;A;Arbeiderpartiet;;;;;21590;;;;;
10;Vest-Agder;;;;;FRP;Fremskrittspartiet;;;;;21609;;;;;
10;Vest-Agder;;;;;H;Høyre;;;;;13266;;;;;
10;Vest-Agder;;;;;KRF;Kristelig Folkeparti;;;;;17057;;;;;
10;Vest-Agder;;;;;SP;Senterpartiet;;;;;3812;;;;;
10;Vest-Agder;;;;;SV;Sosialistisk Venstreparti;;;;;5884;;;;;
10;Vest-Agder;;;;;V;Venstre;;;;;4891;;;;;
10;Vest-Agder;;;;;MDG;Miljøpartiet de Grønne;;;;;214;;;;;
10;Vest-Agder;;;;;NKP;Norges Kommunistiske Parti;;;;;46;;;;;
10;Vest-Agder;;;;;PP;Pensjonistpartiet;;;;;452;;;;;
10;Vest-Agder;;;;;RV;Rød valgallianse;;;;;317;;;;;
10;Vest-Agder;;;;;KP;Kystpartiet;;;;;259;;;;;
10;Vest-Agder;;;;;KSP;Kristent Samlingsparti;;;;;270;;;;;
10;Vest-Agder;;;;;FLAM;Abort-motstandernes liste;;;;;175;;;;;
10;Vest-Agder;;;;;DN;Demokratene i Norge;;;;;312;;;;;
10;Vest-Agder;;;;;FLMOL;Folkeliste mot oljeboring i Lofoten;;;;; Vesterålen og Senja;;;;;
10;Vest-Agder;;;;;ANDRE;Andre;;;;;65;;;;;
11;Rogaland;;;;;A;Arbeiderpartiet;;;;;53736;;;;;
11;Rogaland;;;;;FRP;Fremskrittspartiet;;;;;56995;;;;;
11;Rogaland;;;;;H;Høyre;;;;;33402;;;;;
11;Rogaland;;;;;KRF;Kristelig Folkeparti;;;;;26613;;;;;
11;Rogaland;;;;;SP;Senterpartiet;;;;;13764;;;;;
11;Rogaland;;;;;SV;Sosialistisk Venstreparti;;;;;13759;;;;;
11;Rogaland;;;;;V;Venstre;;;;;15370;;;;;
11;Rogaland;;;;;MDG;Miljøpartiet de Grønne;;;;;287;;;;;
11;Rogaland;;;;;PP;Pensjonistpartiet;;;;;858;;;;;
11;Rogaland;;;;;RV;Rød valgallianse;;;;;1070;;;;;
11;Rogaland;;;;;KP;Kystpartiet;;;;;1213;;;;;
11;Rogaland;;;;;KSP;Kristent Samlingsparti;;;;;651;;;;;
11;Rogaland;;;;;FLAM;Abort-motstandernes liste;;;;;468;;;;;
11;Rogaland;;;;;DN;Demokratene i Norge;;;;;214;;;;;
11;Rogaland;;;;;FLMOL;Folkeliste mot oljeboring i Lofoten;;;;; Vesterålen og Senja;;;;;
11;Rogaland;;;;;ANDRE;Andre;;;;;54;;;;;
12;Hordaland;;;;;A;Arbeiderpartiet;;;;;72986;;;;;
12;Hordaland;;;;;FRP;Fremskrittspartiet;;;;;57966;;;;;
12;Hordaland;;;;;H;Høyre;;;;;42902;;;;;
12;Hordaland;;;;;KRF;Kristelig Folkeparti;;;;;22982;;;;;
12;Hordaland;;;;;SP;Senterpartiet;;;;;13169;;;;;
12;Hordaland;;;;;SV;Sosialistisk Venstreparti;;;;;19615;;;;;
12;Hordaland;;;;;V;Venstre;;;;;18407;;;;;
12;Hordaland;;;;;MDG;Miljøpartiet de Grønne;;;;;388;;;;;
12;Hordaland;;;;;NKP;Norges Kommunistiske Parti;;;;;142;;;;;
12;Hordaland;;;;;PP;Pensjonistpartiet;;;;;985;;;;;
12;Hordaland;;;;;RV;Rød valgallianse;;;;;9000;;;;;
12;Hordaland;;;;;DLF;Det Liberale Folkepartiet;;;;;109;;;;;
12;Hordaland;;;;;KP;Kystpartiet;;;;;1439;;;;;
12;Hordaland;;;;;KSP;Kristent Samlingsparti;;;;;464;;;;;
12;Hordaland;;;;;FLAM;Abort-motstandernes liste;;;;;439;;;;;
12;Hordaland;;;;;DN;Demokratene i Norge;;;;;537;;;;;
12;Hordaland;;;;;FLMOL;Folkeliste mot oljeboring i Lofoten;;;;; Vesterålen og Senja;;;;;
13;Bergen;;;;;FLMOL;Folkeliste mot oljeboring i Lofoten;;;;; Vesterålen og Senja;;;;;
14;Sogn og Fjordane;;;;;A;Arbeiderpartiet;;;;;17774;;;;;
14;Sogn og Fjordane;;;;;FRP;Fremskrittspartiet;;;;;9316;;;;;
14;Sogn og Fjordane;;;;;H;Høyre;;;;;5062;;;;;
14;Sogn og Fjordane;;;;;KRF;Kristelig Folkeparti;;;;;5404;;;;;
14;Sogn og Fjordane;;;;;SP;Senterpartiet;;;;;12668;;;;;
14;Sogn og Fjordane;;;;;SV;Sosialistisk Venstreparti;;;;;5511;;;;;
14;Sogn og Fjordane;;;;;V;Venstre;;;;;3503;;;;;
14;Sogn og Fjordane;;;;;RV;Rød valgallianse;;;;;359;;;;;
14;Sogn og Fjordane;;;;;KP;Kystpartiet;;;;;495;;;;;
14;Sogn og Fjordane;;;;;KSP;Kristent Samlingsparti;;;;;182;;;;;
14;Sogn og Fjordane;;;;;DN;Demokratene i Norge;;;;;45;;;;;
14;Sogn og Fjordane;;;;;FLMOL;Folkeliste mot oljeboring i Lofoten;;;;; Vesterålen og Senja;;;;;
15;Møre og Romsdal;;;;;A;Arbeiderpartiet;;;;;36649;;;;;
15;Møre og Romsdal;;;;;FRP;Fremskrittspartiet;;;;;36813;;;;;
15;Møre og Romsdal;;;;;H;Høyre;;;;;17962;;;;;
15;Møre og Romsdal;;;;;KRF;Kristelig Folkeparti;;;;;15465;;;;;
15;Møre og Romsdal;;;;;SP;Senterpartiet;;;;;11795;;;;;
15;Møre og Romsdal;;;;;SV;Sosialistisk Venstreparti;;;;;8321;;;;;
15;Møre og Romsdal;;;;;V;Venstre;;;;;10623;;;;;
15;Møre og Romsdal;;;;;MDG;Miljøpartiet de Grønne;;;;;111;;;;;
15;Møre og Romsdal;;;;;RV;Rød valgallianse;;;;;573;;;;;
15;Møre og Romsdal;;;;;KP;Kystpartiet;;;;;1303;;;;;
15;Møre og Romsdal;;;;;KSP;Kristent Samlingsparti;;;;;447;;;;;
15;Møre og Romsdal;;;;;DN;Demokratene i Norge;;;;;112;;;;;
15;Møre og Romsdal;;;;;FLMOL;Folkeliste mot oljeboring i Lofoten;;;;; Vesterålen og Senja;;;;;
15;Møre og Romsdal;;;;;ANDRE;Andre;;;;;34;;;;;
16;Sør-Trøndelag;;;;;A;Arbeiderpartiet;;;;;59837;;;;;
16;Sør-Trøndelag;;;;;FRP;Fremskrittspartiet;;;;;27786;;;;;
16;Sør-Trøndelag;;;;;H;Høyre;;;;;19518;;;;;
16;Sør-Trøndelag;;;;;KRF;Kristelig Folkeparti;;;;;7610;;;;;
16;Sør-Trøndelag;;;;;SP;Senterpartiet;;;;;13228;;;;;
16;Sør-Trøndelag;;;;;SV;Sosialistisk Venstreparti;;;;;16764;;;;;
16;Sør-Trøndelag;;;;;V;Venstre;;;;;6983;;;;;
16;Sør-Trøndelag;;;;;MDG;Miljøpartiet de Grønne;;;;;360;;;;;
16;Sør-Trøndelag;;;;;NKP;Norges Kommunistiske Parti;;;;;98;;;;;
16;Sør-Trøndelag;;;;;PP;Pensjonistpartiet;;;;;1227;;;;;
16;Sør-Trøndelag;;;;;RV;Rød valgallianse;;;;;1763;;;;;
16;Sør-Trøndelag;;;;;KP;Kystpartiet;;;;;699;;;;;
16;Sør-Trøndelag;;;;;KSP;Kristent Samlingsparti;;;;;176;;;;;
16;Sør-Trøndelag;;;;;DN;Demokratene i Norge;;;;;228;;;;;
16;Sør-Trøndelag;;;;;FLMOL;Folkeliste mot oljeboring i Lofoten;;;;; Vesterålen og Senja;;;;;
16;Sør-Trøndelag;;;;;ANDRE;Andre;;;;;92;;;;;
17;Nord-Trøndelag;;;;;A;Arbeiderpartiet;;;;;29359;;;;;
17;Nord-Trøndelag;;;;;FRP;Fremskrittspartiet;;;;;10916;;;;;
17;Nord-Trøndelag;;;;;H;Høyre;;;;;5094;;;;;
17;Nord-Trøndelag;;;;;KRF;Kristelig Folkeparti;;;;;3439;;;;;
17;Nord-Trøndelag;;;;;SP;Senterpartiet;;;;;11966;;;;;
17;Nord-Trøndelag;;;;;SV;Sosialistisk Venstreparti;;;;;8399;;;;;
17;Nord-Trøndelag;;;;;V;Venstre;;;;;3165;;;;;
17;Nord-Trøndelag;;;;;MDG;Miljøpartiet de Grønne;;;;;73;;;;;
17;Nord-Trøndelag;;;;;RV;Rød valgallianse;;;;;363;;;;;
17;Nord-Trøndelag;;;;;KP;Kystpartiet;;;;;417;;;;;
17;Nord-Trøndelag;;;;;KSP;Kristent Samlingsparti;;;;;111;;;;;
17;Nord-Trøndelag;;;;;DN;Demokratene i Norge;;;;;36;;;;;
17;Nord-Trøndelag;;;;;FLMOL;Folkeliste mot oljeboring i Lofoten;;;;; Vesterålen og Senja;;;;;
18;Nordland;;;;;A;Arbeiderpartiet;;;;;48097;;;;;
18;Nordland;;;;;FRP;Fremskrittspartiet;;;;;30017;;;;;
18;Nordland;;;;;H;Høyre;;;;;11108;;;;;
18;Nordland;;;;;KRF;Kristelig Folkeparti;;;;;5917;;;;;
18;Nordland;;;;;SP;Senterpartiet;;;;;12063;;;;;
18;Nordland;;;;;SV;Sosialistisk Venstreparti;;;;;14881;;;;;
18;Nordland;;;;;V;Venstre;;;;;4318;;;;;
18;Nordland;;;;;MDG;Miljøpartiet de Grønne;;;;;134;;;;;
18;Nordland;;;;;NKP;Norges Kommunistiske Parti;;;;;85;;;;;
18;Nordland;;;;;PP;Pensjonistpartiet;;;;;306;;;;;
18;Nordland;;;;;RV;Rød valgallianse;;;;;1234;;;;;
18;Nordland;;;;;SAMF;Samfunnspartiet;;;;;44;;;;;
18;Nordland;;;;;KP;Kystpartiet;;;;;4155;;;;;
18;Nordland;;;;;KSP;Kristent Samlingsparti;;;;;180;;;;;
18;Nordland;;;;;DN;Demokratene i Norge;;;;;79;;;;;
18;Nordland;;;;;FLMOL;Folkeliste mot oljeboring i Lofoten;;;;; Vesterålen og Senja;;;;;
19;Troms;;;;;A;Arbeiderpartiet;;;;;27757;;;;;
19;Troms;;;;;FRP;Fremskrittspartiet;;;;;19236;;;;;
19;Troms;;;;;H;Høyre;;;;;7548;;;;;
19;Troms;;;;;KRF;Kristelig Folkeparti;;;;;3757;;;;;
19;Troms;;;;;SP;Senterpartiet;;;;;6456;;;;;
19;Troms;;;;;SV;Sosialistisk Venstreparti;;;;;8109;;;;;
19;Troms;;;;;V;Venstre;;;;;2634;;;;;
19;Troms;;;;;MDG;Miljøpartiet de Grønne;;;;;124;;;;;
19;Troms;;;;;NKP;Norges Kommunistiske Parti;;;;;78;;;;;
19;Troms;;;;;RV;Rød valgallianse;;;;;981;;;;;
19;Troms;;;;;KP;Kystpartiet;;;;;7218;;;;;
19;Troms;;;;;KSP;Kristent Samlingsparti;;;;;152;;;;;
19;Troms;;;;;DN;Demokratene i Norge;;;;;38;;;;;
19;Troms;;;;;FLMOL;Folkeliste mot oljeboring i Lofoten;;;;; Vesterålen og Senja;;;;;
